Training_Model,Test_Category,Specific_Environment,Emotion_Class,Precision,Recall,F1_Score,Overall_Model_Accuracy
Trained_on_Clean,Raw_Noisy,White_10dB,Anger (W),0.41818181818181815,0.8846153846153846,0.5679012345679012,0.34579439252336447
Trained_on_Clean,Raw_Noisy,White_10dB,Boredom (L),0.0,0.0,0.0,0.34579439252336447
Trained_on_Clean,Raw_Noisy,White_10dB,Disgust (E),0.25,0.8888888888888888,0.3902439024390244,0.34579439252336447
Trained_on_Clean,Raw_Noisy,White_10dB,Anxiety/Fear (A),0.125,0.07142857142857142,0.09090909090909091,0.34579439252336447
Trained_on_Clean,Raw_Noisy,White_10dB,Happiness (F),0.0,0.0,0.0,0.34579439252336447
Trained_on_Clean,Raw_Noisy,White_10dB,Sadness (T),0.8333333333333334,0.4166666666666667,0.5555555555555556,0.34579439252336447
Trained_on_Clean,Raw_Noisy,White_10dB,Neutral (N),0.0,0.0,0.0,0.34579439252336447
Trained_on_Clean,Raw_Noisy,White_10dB,MACRO AVG,0.23235930735930735,0.32308564451421595,0.22922996906736742,0.34579439252336447
Trained_on_Clean,Raw_Noisy,White_10dB,WEIGHTED AVG,0.2324553950722175,0.34579439252336447,0.24501888934682797,0.34579439252336447
Trained_on_Clean,Raw_Noisy,White_15dB,Anger (W),0.44642857142857145,0.9615384615384616,0.6097560975609756,0.48598130841121495
Trained_on_Clean,Raw_Noisy,White_15dB,Boredom (L),0.5,0.1875,0.2727272727272727,0.48598130841121495
Trained_on_Clean,Raw_Noisy,White_15dB,Disgust (E),0.38095238095238093,0.8888888888888888,0.5333333333333333,0.48598130841121495
Trained_on_Clean,Raw_Noisy,White_15dB,Anxiety/Fear (A),0.45454545454545453,0.35714285714285715,0.4,0.48598130841121495
Trained_on_Clean,Raw_Noisy,White_15dB,Happiness (F),0.0,0.0,0.0,0.48598130841121495
Trained_on_Clean,Raw_Noisy,White_15dB,Sadness (T),0.875,0.5833333333333334,0.7,0.48598130841121495
Trained_on_Clean,Raw_Noisy,White_15dB,Neutral (N),1.0,0.25,0.4,0.48598130841121495
Trained_on_Clean,Raw_Noisy,White_15dB,MACRO AVG,0.5224180581323438,0.46120050584336303,0.41654524337451165,0.48598130841121495
Trained_on_Clean,Raw_Noisy,White_15dB,WEIGHTED AVG,0.5224238378443986,0.48598130841121495,0.4244607000020722,0.48598130841121495
Trained_on_Clean,Raw_Noisy,White_5dB,Anger (W),0.40384615384615385,0.8076923076923077,0.5384615384615384,0.32710280373831774
Trained_on_Clean,Raw_Noisy,White_5dB,Boredom (L),0.2857142857142857,0.125,0.17391304347826086,0.32710280373831774
Trained_on_Clean,Raw_Noisy,White_5dB,Disgust (E),0.21428571428571427,1.0,0.35294117647058826,0.32710280373831774
Trained_on_Clean,Raw_Noisy,White_5dB,Anxiety/Fear (A),0.3333333333333333,0.07142857142857142,0.11764705882352941,0.32710280373831774
Trained_on_Clean,Raw_Noisy,White_5dB,Happiness (F),0.0,0.0,0.0,0.32710280373831774
Trained_on_Clean,Raw_Noisy,White_5dB,Sadness (T),1.0,0.16666666666666666,0.2857142857142857,0.32710280373831774
Trained_on_Clean,Raw_Noisy,White_5dB,Neutral (N),0.0,0.0,0.0,0.32710280373831774
Trained_on_Clean,Raw_Noisy,White_5dB,MACRO AVG,0.3195970695970696,0.31011250654107797,0.20981101470688612,0.32710280373831774
Trained_on_Clean,Raw_Noisy,White_5dB,WEIGHTED AVG,0.3146417445482866,0.32710280373831774,0.23396924799989072,0.32710280373831774
Trained_on_Clean,CTSP_Enhanced,Cafe_-10dB,Anger (W),0.25757575757575757,0.6538461538461539,0.3695652173913043,0.19626168224299065
Trained_on_Clean,CTSP_Enhanced,Cafe_-10dB,Boredom (L),0.0,0.0,0.0,0.19626168224299065
Trained_on_Clean,CTSP_Enhanced,Cafe_-10dB,Disgust (E),0.10526315789473684,0.4444444444444444,0.1702127659574468,0.19626168224299065
Trained_on_Clean,CTSP_Enhanced,Cafe_-10dB,Anxiety/Fear (A),0.0,0.0,0.0,0.19626168224299065
Trained_on_Clean,CTSP_Enhanced,Cafe_-10dB,Happiness (F),0.0,0.0,0.0,0.19626168224299065
Trained_on_Clean,CTSP_Enhanced,Cafe_-10dB,Sadness (T),0.0,0.0,0.0,0.19626168224299065
Trained_on_Clean,CTSP_Enhanced,Cafe_-10dB,Neutral (N),0.0,0.0,0.0,0.19626168224299065
